date,product_id,category,brand,listed_price,cost_price,discount_pct,final_price,units_sold,inventory_level,rating,competitor_price,revenue,profit
2023-02-13,P019,Kids,Nike,1095.55,645.74,5,1040.77,44,535,4.8,1125.17,45793.88,17381.32
2023-02-13,P024,Women,Nike,1809.17,1337.01,5,1718.71,40,604,3.5,1854.42,68748.4,15268.0
2023-02-13,P029,Footwear,Nike,3454.57,2321.64,0,3454.57,19,592,4.3,3403.04,65636.83,21525.67
2023-02-14,P002,Kids,H&M,4320.07,2747.44,15,3672.06,19,551,3.9,3905.14,69769.14,17567.78
2023-02-14,P003,Accessories,Adidas,1443.96,1010.28,15,1227.37,72,328,3.9,1227.75,88370.64,15630.48
2023-02-14,P017,Women,H&M,2903.11,2085.55,20,2322.49,46,431,4.4,2094.08,106834.54,10899.24
2023-02-14,P028,Accessories,HRX,1150.73,733.85,30,805.51,66,865,4.1,793.4,53163.66,4729.56
2023-02-15,P003,Accessories,Adidas,3632.5,2362.19,15,3087.62,28,846,3.5,3268.21,86453.36,20312.04
2023-02-15,P004,Women,Puma,1450.06,843.32,20,1160.05,64,596,3.3,1095.11,74243.2,20270.72
2023-02-15,P010,Women,H&M,2949.18,1972.79,40,1769.51,46,858,4.5,1654.36,81397.46,-9350.88
2023-02-15,P013,Women,Levis,2736.53,1582.36,5,2599.7,14,129,4.0,2746.95,36395.8,14242.76
2023-02-15,P013,Women,Levis,2050.91,1321.8,15,1743.27,54,502,4.2,1852.4,94136.58,22759.38
2023-02-15,P015,Men,Roadster,2986.12,1974.03,15,2538.2,29,173,4.1,2395.71,73607.8,16360.93
2023-02-15,P023,Accessories,Roadster,3462.76,1919.56,10,3116.48,11,784,3.5,3342.63,34281.28,13166.12
2023-02-15,P026,Women,HRX,587.82,372.97,20,470.26,200,622,4.8,511.87,94052.0,19458.0
2023-02-15,P028,Accessories,HRX,3666.61,2139.51,0,3666.61,30,128,3.9,3810.8,109998.3,45813.0
2023-02-15,P028,Accessories,HRX,1520.98,931.57,20,1216.78,80,469,4.2,1181.84,97342.4,22816.8
2023-02-15,P029,Footwear,Nike,4615.89,2880.46,0,4615.89,9,379,3.8,4664.6,41543.01,15618.87
2023-02-15,P029,Footwear,Nike,2699.21,1843.98,0,2699.21,33,364,4.4,2560.86,89073.93,28222.59
2023-02-16,P001,Footwear,Adidas,4153.81,3004.05,10,3738.43,25,535,4.2,3824.83,93460.75,18359.5
2023-02-16,P001,Footwear,Adidas,3342.96,2373.96,0,3342.96,18,675,4.6,3378.62,60173.28,17442.0
2023-02-16,P005,Kids,Puma,1318.33,876.87,0,1318.33,84,554,4.9,1371.44,110739.72,37082.64
2023-02-16,P009,Footwear,Levis,883.45,661.86,40,530.07,234,897,4.2,484.79,124036.38,-30838.86
2023-02-16,P013,Women,Levis,1095.56,747.11,20,876.45,35,703,3.6,835.71,30675.75,4526.9
2023-02-16,P019,Kids,Nike,2388.9,1592.92,20,1911.12,38,606,4.8,1823.29,72622.56,12091.6
2023-02-16,P020,Footwear,H&M,2297.54,1676.44,0,2297.54,58,426,5.0,2270.65,133257.32,36023.8
2023-02-16,P024,Women,Nike,759.81,567.71,40,455.89,320,455,4.3,415.17,145884.8,-35782.4
2023-02-17,P010,Women,H&M,3400.33,2191.98,0,3400.33,27,678,4.2,3296.64,91808.91,32625.45
2023-02-17,P011,Footwear,Adidas,1663.17,1125.85,30,1164.22,76,191,5.0,1240.34,88480.72,2916.12
2023-02-17,P021,Men,Puma,3427.29,2416.83,5,3255.93,25,361,4.4,3561.14,81398.25,20977.5
2023-02-17,P022,Accessories,Puma,4867.59,3374.73,0,4867.59,11,945,3.2,5336.5,53543.49,16421.46
2023-02-17,P022,Accessories,Puma,4762.72,2824.97,20,3810.18,5,225,3.8,4024.58,19050.9,4926.05
2023-02-17,P026,Women,HRX,1791.09,1050.91,15,1522.43,33,619,4.1,1538.82,50240.19,15560.16
2023-02-17,P026,Women,HRX,2337.24,1398.93,20,1869.79,38,330,4.2,1948.03,71052.02,17892.68
2023-02-18,P001,Footwear,Adidas,4528.55,3338.79,40,2717.13,17,822,3.2,2788.27,46191.21,-10568.22
2023-02-18,P002,Kids,H&M,1975.95,1361.16,30,1383.16,36,666,4.3,1409.17,49793.76,792.0
2023-02-18,P009,Footwear,Levis,3000.54,2125.13,30,2100.38,68,325,3.9,2150.75,142825.84,-1683.0
2023-02-18,P014,Accessories,Nike,2440.5,1398.71,10,2196.45,58,515,4.0,2300.78,127394.1,46268.92
2023-02-18,P016,Kids,Puma,1511.49,937.91,0,1511.49,42,652,3.4,1376.31,63482.58,24090.36
2023-02-18,P025,Men,Nike,2457.31,1812.19,15,2088.71,20,701,3.3,2183.93,41774.2,5530.4
2023-02-18,P026,Women,HRX,2299.62,1683.88,20,1839.7,40,105,3.8,1991.79,73588.0,6232.8
2023-02-19,P002,Kids,H&M,719.1,452.39,20,575.28,240,749,4.7,561.55,138067.2,29493.6
2023-02-19,P011,Footwear,Adidas,3669.01,2279.47,10,3302.11,27,187,4.3,3556.42,89156.97,27611.28
2023-02-19,P015,Men,Roadster,4293.18,2809.78,0,4293.18,30,649,3.7,4428.59,128795.4,44502.0
2023-02-19,P019,Kids,Nike,972.01,681.36,40,583.21,88,528,3.8,566.79,51322.48,-8637.2
2023-02-19,P025,Men,Nike,1223.11,759.94,20,978.49,25,481,4.0,975.66,24462.25,5463.75
2023-02-19,P027,Men,HRX,2827.64,1968.6,15,2403.49,34,777,3.6,2442.94,81718.66,14786.26
2023-02-20,P016,Kids,Puma,4299.19,2610.99,30,3009.43,16,352,4.5,3050.38,48150.88,6375.04
2023-02-21,P001,Footwear,Adidas,517.59,328.5,0,517.59,108,515,3.6,500.09,55899.72,20421.72
2023-02-21,P009,Footwear,Levis,2562.64,1744.49,20,2050.11,68,788,4.8,2052.08,139407.48,20782.16
2023-02-21,P020,Footwear,H&M,1902.03,1400.78,40,1141.22,128,877,4.0,1141.37,146076.16,-33223.68
2023-02-21,P020,Footwear,H&M,1127.51,801.31,15,958.38,160,896,3.4,1028.12,153340.8,25131.2
2023-02-21,P020,Footwear,H&M,4686.05,2772.48,40,2811.63,5,712,3.9,2950.55,14058.15,195.75
2023-02-21,P023,Accessories,Roadster,4153.35,2338.33,30,2907.34,25,716,4.3,2846.38,72683.5,14225.25
2023-02-21,P030,Footwear,Zara,4642.04,2702.79,0,4642.04,16,593,4.2,5050.74,74272.64,31028.0
2023-02-22,P002,Kids,H&M,1969.1,1255.17,30,1378.37,78,941,3.3,1503.56,107512.86,9609.6
2023-02-22,P016,Kids,Puma,2103.52,1446.92,5,1998.34,54,891,4.4,1813.82,107910.36,29776.68
2023-02-22,P022,Accessories,Puma,4272.36,2495.49,5,4058.74,32,419,3.7,4325.18,129879.68,50024.0
2023-02-22,P028,Accessories,HRX,2738.14,1794.39,15,2327.42,40,313,3.9,2456.85,93096.8,21321.2
2023-02-22,P030,Footwear,Zara,1962.0,1432.9,40,1177.2,32,404,3.9,1065.19,37670.4,-8182.4
2023-02-23,P007,Kids,Levis,3194.91,2095.83,5,3035.16,23,364,3.3,2984.48,69808.68,21604.59
2023-02-23,P007,Kids,Levis,3111.7,2187.64,10,2800.53,18,546,4.1,2750.2,50409.54,11032.02
2023-02-23,P013,Women,Levis,1460.64,926.05,10,1314.58,66,582,3.3,1336.47,86762.28,25642.98
2023-02-23,P022,Accessories,Puma,734.21,504.48,10,660.79,231,542,4.3,680.73,152642.49,36107.61
2023-02-23,P022,Accessories,Puma,746.81,446.79,30,522.77,90,521,4.1,555.28,47049.3,6838.2
2023-02-23,P028,Accessories,HRX,1743.57,1121.49,10,1569.21,84,268,3.4,1515.06,131813.64,37608.48
2023-02-23,P030,Footwear,Zara,1970.7,1434.69,20,1576.56,87,466,3.7,1555.88,137160.72,12342.69
2023-02-24,P010,Women,H&M,4783.82,3507.58,0,4783.82,20,910,3.2,4414.32,95676.4,25524.8
2023-02-24,P013,Women,Levis,4736.6,2917.96,30,3315.62,6,590,4.2,3329.48,19893.72,2385.96
2023-02-24,P018,Footwear,Nike,1442.49,899.57,5,1370.37,51,755,4.1,1460.82,69888.87,24010.8
2023-02-24,P023,Accessories,Roadster,4950.93,3684.83,10,4455.84,20,858,3.8,4061.14,89116.8,15420.2
2023-02-24,P030,Footwear,Zara,833.51,477.66,5,791.83,150,283,4.9,862.26,118774.5,47125.5
2023-02-25,P006,Accessories,Nike,3366.54,2231.61,20,2693.23,10,393,4.2,2518.72,26932.3,4616.2
2023-02-25,P009,Footwear,Levis,2761.35,1574.52,30,1932.94,44,158,4.2,2112.79,85049.36,15770.48
2023-02-25,P014,Accessories,Nike,4778.51,3245.55,5,4539.58,18,295,3.4,4885.15,81712.44,23292.54
2023-02-25,P015,Men,Roadster,4113.35,2286.2,40,2468.01,54,269,4.8,2325.08,133272.54,9817.74
2023-02-25,P017,Women,H&M,899.63,504.52,20,719.7,120,247,4.4,731.23,86364.0,25821.6
2023-02-25,P018,Footwear,Nike,4171.19,2375.17,15,3545.51,23,246,4.5,3672.05,81546.73,26917.82
2023-02-25,P018,Footwear,Nike,3075.42,1982.28,20,2460.34,40,705,3.5,2383.57,98413.6,19122.4
2023-02-25,P027,Men,HRX,4947.75,3398.86,20,3958.2,22,115,4.1,3924.72,87080.4,12305.48
2023-02-25,P027,Men,HRX,3854.98,2850.11,10,3469.48,24,345,4.6,3709.04,83267.52,14864.88
2023-02-25,P028,Accessories,HRX,680.08,383.42,10,612.07,80,440,4.4,583.73,48965.6,18292.0
2023-02-26,P002,Kids,H&M,4390.1,2950.52,10,3951.09,8,918,4.7,3808.35,31608.72,8004.56
2023-02-26,P002,Kids,H&M,1613.56,932.84,40,968.14,30,727,4.7,1016.84,29044.2,1059.0
2023-02-26,P007,Kids,Levis,2232.34,1518.26,20,1785.87,56,616,3.2,1789.41,100008.72,14986.16
2023-02-26,P011,Footwear,Adidas,969.34,592.19,10,872.41,50,926,4.5,943.95,43620.5,14011.0
2023-02-26,P029,Footwear,Nike,2629.14,1500.99,10,2366.23,14,301,4.2,2157.26,33127.22,12113.36
2023-02-26,P030,Footwear,Zara,3313.24,2134.83,30,2319.27,52,846,4.6,2355.14,120602.04,9590.88
2023-02-27,P010,Women,H&M,2315.84,1560.73,10,2084.26,18,334,4.7,2062.67,37516.68,9423.54
2023-02-27,P016,Kids,Puma,1601.84,986.8,0,1601.84,24,640,3.9,1557.75,38444.16,14760.96
2023-02-27,P017,Women,H&M,2105.75,1420.1,30,1474.02,33,879,4.3,1524.55,48642.66,1779.36
2023-02-27,P026,Women,HRX,4614.61,2980.33,40,2768.77,26,815,4.5,2552.21,71988.02,-5500.56
2023-02-27,P030,Footwear,Zara,2415.37,1571.77,5,2294.6,20,942,4.1,2493.28,45892.0,14456.6
2023-02-28,P005,Kids,Puma,2452.01,1740.24,0,2452.01,54,476,3.3,2446.87,132408.54,38435.58
2023-02-28,P019,Kids,Nike,2302.86,1674.28,0,2302.86,20,136,4.5,2389.04,46057.2,12571.6
2023-02-28,P020,Footwear,H&M,2369.39,1337.28,10,2132.45,52,536,3.5,2277.7,110887.4,41348.84
2023-02-28,P022,Accessories,Puma,1796.75,1243.97,20,1437.4,57,610,4.8,1365.03,81931.8,11025.51
2023-02-28,P023,Accessories,Roadster,4352.52,3004.68,20,3482.02,12,353,3.9,3252.41,41784.24,5728.08
2023-02-28,P030,Footwear,Zara,2864.26,1623.76,5,2721.05,24,202,4.6,2483.12,65305.2,26334.96
2023-03-01,P004,Women,Puma,1738.35,1192.53,20,1390.68,75,794,4.2,1479.7,104301.0,14861.25
2023-03-01,P025,Men,Nike,1455.83,804.52,40,873.5,155,849,5.0,803.86,135392.5,10691.9
2023-03-02,P001,Footwear,Adidas,4717.47,2840.08,5,4481.6,29,765,4.5,4775.71,129966.4,47604.08
2023-03-02,P003,Accessories,Adidas,3196.0,2243.1,20,2556.8,11,544,4.0,2711.83,28124.8,3450.7
2023-03-02,P005,Kids,Puma,4688.41,3115.69,15,3985.15,10,449,3.2,3943.94,39851.5,8694.6
2023-03-02,P012,Men,Nike,1086.37,661.49,10,977.73,105,428,4.8,994.46,102661.65,33205.2
2023-03-02,P027,Men,HRX,2753.47,1528.81,5,2615.8,8,200,3.7,2379.78,20926.4,8695.92
2023-03-03,P016,Kids,Puma,3743.29,2309.1,10,3368.96,21,477,3.7,3585.72,70748.16,22257.06
2023-03-04,P007,Kids,Levis,724.48,472.7,10,652.03,91,929,3.5,642.54,59334.73,16319.03
2023-03-04,P009,Footwear,Levis,1290.84,896.17,10,1161.76,104,576,3.9,1155.09,120823.04,27621.36
2023-03-04,P012,Men,Nike,4882.08,2776.36,15,4149.77,17,926,3.3,3763.13,70546.09,23347.97
2023-03-04,P013,Women,Levis,2321.49,1324.73,5,2205.42,48,357,4.8,2375.69,105860.16,42273.12
2023-03-04,P015,Men,Roadster,4058.46,2370.27,5,3855.54,34,508,4.1,4092.04,131088.36,50499.18
2023-03-04,P023,Accessories,Roadster,1192.04,828.74,20,953.63,105,166,4.8,895.05,100131.15,13113.45
2023-03-05,P001,Footwear,Adidas,4127.15,3089.8,40,2476.29,12,157,4.0,2514.25,29715.48,-7362.12
2023-03-05,P005,Kids,Puma,2616.42,1543.91,0,2616.42,33,940,4.4,2519.8,86341.86,35392.83
2023-03-05,P008,Accessories,HRX,1666.67,1175.58,15,1416.67,78,222,4.0,1361.28,110500.26,18805.02
2023-03-05,P014,Accessories,Nike,2263.86,1650.14,0,2263.86,42,816,3.5,2180.94,95082.12,25776.24
2023-03-05,P019,Kids,Nike,4003.55,2206.33,0,4003.55,11,492,3.3,3982.3,44039.05,19769.42
2023-03-05,P020,Footwear,H&M,2463.82,1651.53,0,2463.82,14,604,4.1,2270.77,34493.48,11372.06
2023-03-05,P029,Footwear,Nike,3615.27,2266.35,0,3615.27,15,541,3.5,3414.91,54229.05,20233.8
2023-03-06,P001,Footwear,Adidas,1409.45,804.13,10,1268.51,69,240,3.3,1258.65,87527.19,32042.22
2023-03-06,P002,Kids,H&M,3942.64,2177.17,5,3745.51,18,744,3.4,3996.68,67419.18,28230.12
2023-03-06,P016,Kids,Puma,730.0,457.0,30,511.0,126,245,3.5,485.68,64386.0,6804.0
2023-03-06,P016,Kids,Puma,519.17,337.59,5,493.21,250,702,4.0,455.94,123302.5,38905.0
2023-03-06,P019,Kids,Nike,3459.22,2032.58,10,3113.3,6,565,4.0,3150.48,18679.8,6484.32
2023-03-06,P021,Men,Puma,715.92,467.7,30,501.14,270,430,4.8,503.23,135307.8,9028.8
2023-03-06,P021,Men,Puma,972.94,602.81,15,827.0,168,922,3.9,777.36,138936.0,37663.92
2023-03-06,P030,Footwear,Zara,4318.31,2495.29,40,2590.99,24,660,4.1,2718.76,62183.76,2296.8
2023-03-07,P002,Kids,H&M,3270.67,1919.03,5,3107.14,18,191,4.4,2820.08,55928.52,21385.98
2023-03-07,P013,Women,Levis,2073.68,1365.73,30,1451.58,45,420,4.3,1424.33,65321.1,3863.25
2023-03-07,P024,Women,Nike,1096.7,721.47,5,1041.86,64,254,3.3,944.3,66679.04,20504.96
2023-03-07,P029,Footwear,Nike,2556.94,1516.6,5,2429.09,12,757,4.6,2278.62,29149.08,10949.88
2023-03-07,P029,Footwear,Nike,1709.28,1029.24,40,1025.57,48,956,3.9,970.16,49227.36,-176.16
2023-03-08,P009,Footwear,Levis,1620.73,911.81,0,1620.73,45,161,4.6,1605.12,72932.85,31901.4
2023-03-08,P009,Footwear,Levis,4481.72,3171.59,0,4481.72,25,661,4.7,4564.06,112043.0,32753.25
2023-03-08,P021,Men,Puma,4333.72,2822.22,30,3033.6,10,302,4.1,3165.14,30336.0,2113.8
2023-03-08,P024,Women,Nike,4523.31,3175.32,40,2713.99,22,420,4.1,2905.99,59707.78,-10149.26
2023-03-08,P027,Men,HRX,822.12,551.62,20,657.7,119,840,4.0,648.47,78266.3,12623.52
2023-03-09,P004,Women,Puma,3835.45,2789.81,20,3068.36,9,394,4.2,3167.6,27615.24,2506.95
2023-03-09,P006,Accessories,Nike,4630.49,3274.39,20,3704.39,33,119,4.7,4048.51,122244.87,14190.0
2023-03-09,P007,Kids,Levis,4750.52,3256.56,5,4512.99,10,403,4.7,4463.94,45129.9,12564.3
2023-03-09,P029,Footwear,Nike,3163.3,1762.35,15,2688.8,21,270,3.2,2775.3,56464.8,19455.45
2023-03-09,P030,Footwear,Zara,1083.26,611.48,5,1029.1,40,577,4.1,1096.21,41164.0,16704.8
2023-03-10,P001,Footwear,Adidas,903.76,534.23,40,542.26,261,624,4.8,580.79,141529.86,2095.83
2023-03-10,P011,Footwear,Adidas,4431.38,3216.19,5,4209.81,15,727,4.4,4444.29,63147.15,14904.3
2023-03-10,P014,Accessories,Nike,1191.48,850.79,0,1191.48,116,687,3.2,1134.98,138211.68,39520.04
2023-03-10,P015,Men,Roadster,3106.91,1886.93,30,2174.84,42,668,4.4,2355.12,91343.28,12092.22
2023-03-10,P016,Kids,Puma,4046.35,2897.79,0,4046.35,31,149,3.4,4009.43,125436.85,35605.36
2023-03-10,P017,Women,H&M,2364.55,1325.2,0,2364.55,22,618,3.3,2260.01,52020.1,22865.7
2023-03-10,P020,Footwear,H&M,2965.57,1672.88,30,2075.9,38,356,3.7,2070.7,78884.2,15314.76
2023-03-10,P026,Women,HRX,2853.2,1692.1,20,2282.56,52,807,4.5,2137.03,118693.12,30703.92
2023-03-10,P027,Men,HRX,4642.11,2873.48,0,4642.11,9,587,4.1,4978.27,41778.99,15917.67
2023-03-11,P007,Kids,Levis,924.41,569.4,40,554.65,135,108,4.1,564.81,74877.75,-1991.25
2023-03-11,P008,Accessories,HRX,1414.42,858.89,0,1414.42,36,158,3.6,1358.17,50919.12,19999.08
2023-03-11,P014,Accessories,Nike,3268.39,1850.94,40,1961.03,28,109,4.1,1848.86,54908.84,3082.52
2023-03-11,P017,Women,H&M,1338.78,946.08,20,1071.02,80,441,4.8,1167.28,85681.6,9995.2
2023-03-11,P024,Women,Nike,1165.37,717.59,40,699.22,126,494,3.6,725.55,88101.72,-2314.62
2023-03-12,P003,Accessories,Adidas,4273.05,2557.22,0,4273.05,33,258,3.5,4143.48,141010.65,56622.39
2023-03-12,P012,Men,Nike,3300.93,1988.97,10,2970.84,9,718,4.8,3048.49,26737.56,8836.83
2023-03-12,P016,Kids,Puma,4805.8,2969.97,30,3364.06,16,456,4.1,3114.26,53824.96,6305.44
2023-03-12,P016,Kids,Puma,869.79,649.67,40,521.87,153,906,3.8,516.78,79846.11,-19553.4
2023-03-12,P020,Footwear,H&M,2866.98,1825.97,0,2866.98,23,828,4.9,2822.27,65940.54,23943.23
2023-03-13,P007,Kids,Levis,4136.83,2956.69,10,3723.15,17,852,3.7,3502.92,63293.55,13029.82
2023-03-13,P010,Women,H&M,4891.1,3446.91,5,4646.54,26,580,3.8,4332.59,120810.04,31190.38
2023-03-13,P019,Kids,Nike,732.42,486.94,30,512.69,261,709,4.4,496.27,133812.09,6720.75
2023-03-14,P018,Footwear,Nike,3923.27,2391.68,15,3334.78,11,160,4.9,3138.47,36682.58,10374.1
2023-03-14,P018,Footwear,Nike,624.36,402.2,30,437.05,374,516,4.2,458.23,163456.7,13033.9
2023-03-14,P023,Accessories,Roadster,2464.93,1746.93,0,2464.93,16,471,3.4,2498.21,39438.88,11488.0
2023-03-14,P025,Men,Nike,2892.12,2164.97,0,2892.12,23,801,4.9,3084.9,66518.76,16724.45
2023-03-14,P027,Men,HRX,4543.36,2740.07,5,4316.19,15,778,4.6,4541.61,64742.85,23641.8
2023-03-15,P004,Women,Puma,2947.82,1626.02,10,2653.04,22,663,3.4,2620.92,58366.88,22594.44
2023-03-15,P015,Men,Roadster,4028.89,2519.66,15,3424.56,14,354,4.3,3234.21,47943.84,12668.6
2023-03-15,P018,Footwear,Nike,3250.09,2127.4,5,3087.59,26,116,4.5,3187.52,80277.34,24964.94
2023-03-15,P021,Men,Puma,3741.34,2106.79,15,3180.14,13,492,3.3,2970.35,41341.82,13953.55
2023-03-15,P025,Men,Nike,3128.58,1951.99,30,2190.01,18,164,4.1,2209.15,39420.18,4284.36
2023-03-15,P026,Women,HRX,926.02,620.33,40,555.61,112,355,3.5,505.11,62228.32,-7248.64
2023-03-15,P030,Footwear,Zara,3214.64,2091.4,10,2893.18,25,683,5.0,2865.48,72329.5,20044.5
2023-03-16,P001,Footwear,Adidas,757.64,490.48,0,757.64,180,217,4.5,683.58,136375.2,48088.8
2023-03-16,P003,Accessories,Adidas,4550.85,2962.99,20,3640.68,25,191,4.0,3391.05,91017.0,16942.25
2023-03-16,P003,Accessories,Adidas,4591.43,2994.09,5,4361.86,33,946,4.5,4039.28,143941.38,45136.41
2023-03-16,P009,Footwear,Levis,4447.62,3100.05,20,3558.1,33,860,4.2,3503.64,117417.3,15115.65
2023-03-16,P009,Footwear,Levis,2727.34,1965.53,10,2454.61,10,179,4.9,2471.4,24546.1,4890.8
2023-03-16,P021,Men,Puma,3136.5,2216.09,15,2666.02,14,724,3.6,2871.24,37324.28,6299.02
2023-03-16,P023,Accessories,Roadster,4375.84,2710.37,15,3719.46,26,829,4.7,3772.88,96705.96,26236.34
2023-03-16,P024,Women,Nike,1114.1,693.41,30,779.87,162,344,4.0,771.26,126338.94,14006.52
2023-03-17,P012,Men,Nike,1618.55,1176.57,0,1618.55,60,661,4.0,1684.18,97113.0,26518.8
2023-03-17,P016,Kids,Puma,4460.08,3187.91,5,4237.08,19,282,4.8,4438.88,80504.52,19934.23
2023-03-17,P017,Women,H&M,4252.0,2584.71,30,2976.4,8,760,3.9,3026.89,23811.2,3133.52
2023-03-17,P018,Footwear,Nike,1264.46,775.38,40,758.68,72,324,4.3,755.35,54624.96,-1202.4
2023-03-17,P027,Men,HRX,2558.87,1847.28,15,2175.04,16,376,4.4,2085.78,34800.64,5244.16
2023-03-18,P001,Footwear,Adidas,4116.27,3041.14,10,3704.64,25,676,4.6,4040.43,92616.0,16587.5
2023-03-18,P004,Women,Puma,707.91,460.68,10,637.12,133,951,4.9,613.37,84736.96,23466.52
2023-03-18,P023,Accessories,Roadster,2912.59,1919.88,15,2475.7,60,597,3.5,2329.43,148542.0,33349.2
2023-03-19,P019,Kids,Nike,3315.83,1946.65,0,3315.83,26,519,4.9,3253.79,86211.58,35598.68
2023-03-19,P023,Accessories,Roadster,1587.19,1043.24,40,952.31,115,523,3.9,1004.9,109515.65,-10456.95
2023-03-19,P026,Women,HRX,2465.13,1773.34,0,2465.13,56,128,4.3,2441.41,138047.28,38740.24
2023-03-19,P027,Men,HRX,2242.91,1315.09,40,1345.75,42,128,3.5,1320.92,56521.5,1287.72
2023-03-20,P011,Footwear,Adidas,4138.6,2575.67,40,2483.16,36,407,4.5,2392.01,89393.76,-3330.36
2023-03-20,P020,Footwear,H&M,3241.14,2253.58,30,2268.8,24,375,3.3,2373.37,54451.2,365.28
2023-03-20,P023,Accessories,Roadster,1690.77,1051.32,20,1352.62,93,454,4.2,1253.78,125793.66,28020.9
2023-03-20,P023,Accessories,Roadster,4218.13,2968.83,5,4007.22,27,669,4.3,3843.22,108194.94,28036.53
2023-03-20,P023,Accessories,Roadster,2289.85,1492.18,15,1946.37,36,632,4.9,2127.56,70069.32,16350.84
2023-03-20,P024,Women,Nike,2408.5,1512.14,15,2047.22,68,243,4.6,2117.93,139210.96,36385.44
2023-03-20,P026,Women,HRX,4315.47,2927.57,30,3020.83,34,180,4.8,3303.11,102708.22,3170.84
2023-03-20,P029,Footwear,Nike,2745.4,1628.89,40,1647.24,69,957,4.9,1622.13,113659.56,1266.15
2023-03-21,P001,Footwear,Adidas,2689.74,1903.41,20,2151.79,28,813,4.3,2094.51,60250.12,6954.64
2023-03-21,P002,Kids,H&M,2379.37,1557.25,20,1903.5,62,395,3.9,1976.86,118017.0,21467.5
2023-03-21,P003,Accessories,Adidas,1570.81,1071.78,40,942.49,40,229,4.7,979.69,37699.6,-5171.6
2023-03-21,P004,Women,Puma,4855.23,3343.86,40,2913.14,26,673,3.8,2710.63,75741.64,-11198.72
2023-03-21,P010,Women,H&M,3936.57,2414.98,5,3739.74,27,498,4.6,3655.73,100972.98,35768.52
2023-03-21,P015,Men,Roadster,2835.74,1629.47,20,2268.59,52,885,4.1,2057.25,117966.68,33234.24
2023-03-21,P017,Women,H&M,4994.97,3245.12,20,3995.98,26,319,3.3,3828.52,103895.48,19522.36
2023-03-22,P013,Women,Levis,2733.93,2046.81,30,1913.75,42,834,4.7,1803.91,80377.5,-5588.52
2023-03-22,P016,Kids,Puma,856.83,474.68,15,728.31,114,854,4.4,655.91,83027.34,28913.82
2023-03-22,P017,Women,H&M,2577.88,1592.69,5,2448.99,66,350,4.1,2458.58,161633.34,56515.8
2023-03-23,P001,Footwear,Adidas,4390.67,3270.99,15,3732.07,30,311,3.9,3414.13,111962.1,13832.4
2023-03-23,P002,Kids,H&M,2294.48,1589.81,20,1835.58,56,316,3.5,1992.18,102792.48,13763.12
2023-03-23,P004,Women,Puma,626.68,447.0,10,564.01,48,530,3.9,586.94,27072.48,5616.48
2023-03-23,P010,Women,H&M,896.98,609.27,15,762.43,108,785,4.9,770.69,82342.44,16541.28
2023-03-23,P015,Men,Roadster,3528.53,2401.52,40,2117.12,56,438,4.6,1970.53,118558.72,-15926.4
2023-03-23,P018,Footwear,Nike,2617.9,1783.34,15,2225.22,32,137,4.7,2163.54,71207.04,14140.16
2023-03-23,P030,Footwear,Zara,2094.71,1529.62,20,1675.77,58,385,3.2,1768.57,97194.66,8476.7
2023-03-24,P001,Footwear,Adidas,1678.32,1142.65,5,1594.4,33,899,3.5,1577.67,52615.2,14907.75
2023-03-24,P005,Kids,Puma,4097.49,2998.69,10,3687.74,7,541,4.4,3814.5,25814.18,4823.35
2023-03-24,P010,Women,H&M,1116.95,659.54,15,949.41,85,625,3.8,881.29,80699.85,24638.95
2023-03-24,P017,Women,H&M,3850.22,2265.79,10,3465.2,25,645,3.5,3362.4,86630.0,29985.25
2023-03-24,P019,Kids,Nike,667.15,398.56,0,667.15,189,760,3.9,726.67,126091.35,50763.51
2023-03-24,P019,Kids,Nike,2842.35,2061.92,30,1989.64,28,194,3.8,2185.21,55709.92,-2023.84
2023-03-24,P020,Footwear,H&M,3140.83,2207.31,0,3140.83,7,933,3.2,3049.98,21985.81,6534.64
2023-03-24,P024,Women,Nike,4661.4,3213.47,40,2796.84,26,894,4.1,2519.52,72717.84,-10832.38
2023-03-24,P027,Men,HRX,3803.44,2454.49,15,3232.92,22,305,3.9,3291.8,71124.24,17125.46
2023-03-24,P029,Footwear,Nike,2060.71,1306.11,0,2060.71,62,490,4.2,1942.84,127764.02,46785.2
2023-03-24,P029,Footwear,Nike,548.83,375.26,20,439.06,77,109,4.2,427.36,33807.62,4912.6
2023-03-24,P030,Footwear,Zara,4385.28,2984.68,20,3508.22,29,974,3.8,3774.43,101738.38,15182.66
2023-03-25,P005,Kids,Puma,1556.14,1032.34,10,1400.53,27,864,3.2,1377.21,37814.31,9941.13
2023-03-25,P008,Accessories,HRX,2288.17,1383.98,10,2059.35,62,356,3.8,2151.78,127679.7,41872.94
2023-03-25,P009,Footwear,Levis,4550.45,2870.64,10,4095.4,19,140,4.9,4233.47,77812.6,23270.44
2023-03-25,P019,Kids,Nike,1130.48,744.69,15,960.91,115,449,4.6,1034.18,110504.65,24865.3
2023-03-25,P021,Men,Puma,2631.69,1745.14,40,1579.01,93,485,4.6,1683.38,146847.93,-15450.09
2023-03-25,P024,Women,Nike,1974.77,1253.14,20,1579.82,75,477,4.3,1636.59,118486.5,24501.0
2023-03-25,P024,Women,Nike,3649.77,2146.3,30,2554.84,26,262,4.5,2510.74,66425.84,10622.04
